DOI,title,1,2,3,4,5
10.1623/hysj.48.5.709.51456,A risk-based approach to the design of rural water supply catchments across Western Australia (2003),"runoff from six differ catchment surfac treatment (""engineered"" catchments) wa simul use a conceptu water-bal model, valid use rainfall-runoff data from an experiment field site.","the result coupl model can be use to estim the catchment area requir to yield an accept volum of runoff for ani locat and dam capacity, at a specifi reliabl level, thus provid a tool for water resourc manag to design engin catchment for water supply.","the manner in which both the season and region variat in storm duration, intens and inter-storm period manifest in the runoff respons of agricultur water suppli catchment is investigated.",high-resolut rainfal data were analys for a network of  raingaug locat across the semiarid (- mm year(-)) agricultur district of southwest western australia.,"although the model present is specif for western australia southwest region, the methodolog itself is applic to other locations."
10.1016/j.scitotenv.2016.12.033,Integrating remote sensing with nutrient management plans to calculate nitrogen parameters for swine CAFOs at the sprayfield and sub-watershed scales (2017),we recommend that nmps be permit base on the crop rotat scenario util the least pan and that swine produc complianc to manur manag practic be encouraged.,"and finally, probabl that sprayfield have excess panbal is estim due to k, a pan avail coefficient.",an addit -% of catchment have probabl of a posit panbal due to variabl in k. this work quantifi the impact of crop rotat on of sprayfield at the catchment spatial scale with respect to panbal and highlight some of the limit of nmps have for estim of panbai.,"third, a new method disaggreg annual panbal from nmps use remot sens crop data.","the pan balanc (defin a panbal = panspray - pancrops) remain negative, which avoid over-spray liquid effluent onto crops."
10.1007/s11069-016-2561-0,An investigation on the dynamic and scale interactive processes for estimating the predictability of cloudburst over elevated orography (2017),"the present studi attempt to identifi the process associ with cloudburst over elev orographi and compar it with one of the most debat event of  which wa report a heavi rainfal but, not a cloudburst by indian meteorolog depart (imd).",the cloudburst is defin a a heavi downpour at a veri high rainfal rate over small spatio-tempor scale.,"however, cloudburst and the heavi rainfal event occasionally, becom difficult to distinguish.",the large-scal monsoon flow along with elev orographi make cloudburst phenomenon frequent a well a sever over the regions.,the vertic develop of the system along with large-scal circul pattern are estim in the present study.
10.1016/j.ecolind.2017.08.053,"Identifying the influence factors at multiple scales on river water chemistry in the Tiaoxi Basin, China (2018)",stream water chemistri across the entir studi period wa more sensit to physiographi and landscap variabl at the catchment scale than at the reach and riparian corridor scales.,"besides, the influenc of variabl at the catchment scale wa relat strong and stabl while the impact of variabl at the local scale were relat weak and fluctuat wide with seasons.","result show that all the select factor help to explain variat in water chemistry, although the relat effect of these factor chang consider with variat in the spatial and tempor scales.","the find from this studi may improv our understand of the main driver of variat in stream water chemistri in differ spatial and tempor scales, and will help manag protect and restor stream water environ use a basin-scal perspective.","from dri season to the raini season, the influenc of physiographi and landscap variabl at the catchment scale decreas slightly, while the effect of variabl at the reach and riparian corridor scale increas noticeably."
10.5194/hess-18-631-2014,"Climate changes of hydrometeorological and hydrological extremes in the Paute basin, Ecuadorean Andes (2014)","for rainfall, downscal result project increas in the mean annual rainfal depth and the extrem daili rainfal intens along the basin for all site and all scenarios.","degre c. however, the warmest period of the year show lower chang than the colder periods.",the studi found that the rang of chang in temperatur is homogen for almost the entir region with an averag annual increas of approxim +.,"an adjust quantil perturb approach wa use for climat downscaling, and the impact of climat chang on runoff wa studi for two nest catchment within the basin.","the analysi wa done make use of long daili seri of seven repres rainfal and temperatur site along the studi area and consid climat chang signal of global and region climat model for ipcc sres scenario ab, a and b. the determin of runoff wa carri out use a lump conceptu rainfall-runoff model."
10.1016/j.jhydrol.2005.02.036,Space-time multifractality of remotely sensed rainfall fields (2006),generat synthet field preserv the observ rainfal space-tim variability.,result of a multifract analysi enabl a common calibr of the strain space-tim rainfal downscal cascad model for the three datasets.,the presenc of spatial heterogen induc by orographi is investig on data retriev over land (trmm-lba): the perform analysi show that the orograph induc heterogen seem to be neglig for the examin data.,,
10.5194/hess-4-35-2000,Spatial and temporal variations in the occurrence of low flow events in the UK (2000),this paper discus the implic of spatial variat in the time of low flow event for this type of model.,"however, ani differ in the mean day of occurr between differ catchment are general mask by the magnitud of the inter-year variabl in the day of occurrence.","from analysi of linear combin of flow statist from nearest-neighbour gaug catchments, the paper demonstr that the assumpt of tempor coher of low flow will general result in an under-estim of q; these underestim are more signific for pair of imperm catchment than for combin of permeabl catchment and impermeable-perm catchments.",,
10.3390/w8090407,Integrating Artificial Neural Networks into the VIC Model for Rainfall-Runoff Modeling (2016),"in the propos model, the predict interv of the ann replac separate, individu simul (i.e., singl simulation).","the feasibl of this propos method wa confirm accord to the perform of it applic to a case studi on rainfall-runoff predict in the jinshajiang river basin, the headwat area of the yangtz river.","in the rout module, instead of a simpl linear superposit of the streamflow generat from each subbasin, ann facilit nonlinear map of the streamflow produc from each subbasin into the total streamflow at the basin outlet.",the initi streamflow and correct runoff from the simul for individu subbasin serv a input to the ann rout model.,
10.1016/j.jhydrol.2012.02.013,Temporal and spatial variability of rainfall at the urban hydrological scale (2012),this radar devic provid rainfal radar imag with a high level of spatial resolut ( m x  m) and instantan tempor resolution.,the main object of this paper is to character the spatial and tempor variabl of differ type of rain event at scale that are consist with urban hydrolog applications.,this analysi ha focus on the non-zero rainfal variogram.,"this studi highlight the benefit of radar imag featur high tempor and spatial resolution, which in turn allow studi small-scal variability.","the studi rain period were record by the weather radar of treillier ( km north of nantes, france) in ."
10.2134/jeq2006.0012,Aerating grasslands: Effects on runoff and phosphorus losses from applied broiler litter (2007),mm/runoff event) and mass loss of drp and total p (.,this impli that aerat of well-drain soil in the top poultry-produc counti of georgia (.,"three pair of .-ha fields, each with similar soil (typic kan-hapludults, aquic hapludults, and aquult hapludalfs), were fertil with broiler litter and monitor under similar manag from  through , then one field in each pair receiv aerat treatment from  through .","in the field with most well-drain soils, grassland aerat reduc surfac runoff volum and mass loss of dissolv reactiv p (drp) in runoff by approxim %.","we design a studi to determin at the field scale, use a pair watersh approach, the impact of slit aerat on runoff volum and p loss in runoff from fescu (festuca arandinacea schreb."
10.1023/A:1006317004639,Geomorphic control of denitrification in large river floodplain soils (2000),"on an annual basis, we found that averag denitrif rate did not show ani signific trend along the flood frequenc gradient.",in this manuscript we investig the relationship between the microbiolog denitrif process in river alluvi soil with structur and pattern of the floodplain visibl at a larger scale.,to  days) and frequenc (return period from .,abov that threshold denitrif increas linearly.,these result demonstr that alluvi soil textur is a landscap scale factor which ha a signific effect on denitrif in floodplains.
10.1111/jfr3.12452,Probabilistic flood forecasting in the Doce Basin in Brazil: Effects of the basin scale and orientation and the spatial distribution of rainfall (2019),we observ that the shape and orient of subbasin influenc the predict of flood due to the orient of rainfal events.,we also evalu the perform of probabilist streamflow forecast for the sever flood event of late  through a comparison of observ and streamflow estim deriv from interpol rainfal fields.,"sinc the skill score were similar for both model in smaller subbasins, we conclud that the grid size of the weather model could be import for smaller catchments, while the number of member wa crucial for larger scales.","in mani cases, the mean of the ensembl outperform the streamflow estim from the interpol rainfal becaus the spatial structur of a rainfal event is better captur by weather forecast models.","we critic examin the perform of probabilist streamflow forecast in the predict of flood event in  subbasin of the doce river in brazil use the eta ( members,  km spatial resolution) and european centr for medium-rang weather forecast (ecmwf;  members,  km resolution) weather forecast model a input for the mhd-inp hydrolog model."
10.1016/j.jhydrol.2014.11.071,"Modeling non-stationarity in intensity, duration and frequency of extreme rainfall over India (2015)",each non-stationari model consid one physic covari and the best chosen statist model at each rainfal grid give the most signific physic driver for each extrem rainfal characterist at that grid.,"base on recent theoret advanc in the extrem valu theori (evt), we analyz chang in extrem rainfal characterist over india use a high-resolut daili grid ( degre latitud x  degre longitude) dataset.","intensity, durat and frequenc of extrem rainfal exhibit non-stationar due to differ driver and no spatial uniform pattern is observ in the chang in them across the country.",our find indic the vari natur of each extrem rainfal characterist and their driver and emphas the necess of a comprehens framework to ass result risk of precipit induc flooding.,"this studi present the first applic of nonstationari statist model of intensity, durat and frequenc of extrem rainfal over india."
10.1007/s10668-015-9739-6,"Search for social justice for the victims of erosion hazard along the banks of river Bhagirathi by hydraulic control: a case study of West Bengal, India (2017)","but in the post-farakka period, the river bhagirathi receiv consider amount of water in variabl quantiti from the river ganga, especi in lean period which ha steadi the river bank eros in the year round.",this frequent natur of eros is induc by hydraul control by the construct of farakka barrag in  and indo-bangladesh water share treati of  and .,"at the end, a search for social justic for the victim ha been articul from the perspect of pareto-optim justice.",water share treati result in fluctuat discharg on -day scale in the lean period (january-may).,the stream discharg variabl affect the bank eros through it impact on erod factor of banks.
10.2166/wst.2009.568,Net flux of pollutants at a reduced spatial scale - an index of catchment vulnerability (2009),"emiss and riverin load of pollut were estim for five sub-catch in the njoro river catchment, kenya to isol specif area for interim pollut management.",the most vulner sub-catch were the dens settl and heavili farm area around egerton univers and njoro township with the restrict area between them demonstr a remark potenti to retain/remov most of the pollut emit in the egerton univers area.,,,
10.1002/wrcr.20346,Identification of hydrologic drought triggers from hydroclimatic predictor variables (2013),this inform is util to develop drought trigger for  month lead time over the studi areas.,"the joint depend between the first two princip components, that explain over % of the variabl in the predictor set, and streamflow is comput by a scale-fre measur of associ use asymmetr archimedean copula over two studi watersh in indiana, usa, with unregul streamflows.",the m copula model is found to be suitabl for the data and is util to find expect valu and rang of predictor hydroclimat variabl for differ streamflow quantiles.,"for the two studi watersheds, soil moisture, precipitation, and runoff are found to provid the fidel to resolv amongst differ drought classes.",this studi develop a new method for identif of trigger for hydrolog drought by examin the associ between the various hydroclimat variabl and streamflows.
10.1007/s10040-006-0065-9,Assessing catchment-scale spatial and temporal patterns of groundwater and stream salinity (2006),understand catchment-scal pattern of groundwat and stream salin are import in land-and water-salin management.,"a large-scal assess of groundwat and stream data wa undertaken in the eastern mt lofti rang of south australia use geograph inform system (gis), region scale hydrolog data, hydrograph separ and hydrochem techniques.","result of the studi show: () salt were most of marin origin (%), while sulfat and bicarbon from miner weather compris most of the remainder, () elev groundwat salin and stabl water isotop composit similar to mean rainfal indic that plant transpir wa the primari salt accumul mechanism, () key factor explain groundwat salin were geolog and rainfall, with overal catchment salin invers proport to averag annual rainfall, and groundwat salin hotspot (ec >  ms/cm) associ with geolog format compris sulfid marin siltston and shales, () shallow groundwat correl with elev stream salinity, impli that baseflow contribut to stream salt loads, with most of the annual salt load (estim to be , tonnes) occur in winter when baseflow volum wa highest.","salt-load analysi use stream data could be a practical, low-cost techniqu to rapid target the investig of problem area within a catchment.",
10.1002/hyp.8416,"Topographic, pedologic and climatic interactions influencing streamflow generation at multiple catchment scales (2012)","overall, catchment characterist were onli use to explain the tempor variabl of dfps but not their spatial variat across scale.",; (ii) how do dfps chang across spatial scale and what factor control the differ in hydrolog responses?,,,
10.1029/2012WR012105,The scaling of temporal rainfall (2012),"to account for the altern of dri and wet period (also insid the storms), one can add a ""beta component,"" obtain beta-log-levi and beta-lognorm models.",this conclus is signific sinc continu analysi is the most popular scale analysi method for rainfall.,"therefore, the continu result are spurious.",the scale analysi of tempor rainfal produc veri differ result if one us the entir rainfal record inclus of rainstorm and dri interstorm period (continu analysis) or onli intrastorm data (within-storm analysis).,"frequent use multifract model for rainfal are of the log-levi (""universal"") type."
10.1007/s13280-016-0869-3,"Deltas, freshwater discharge, and waves along the Young Sound, NE Greenland (2017)",a wide rang of delta morpholog occur along the fring of the young sound in northeast greenland due to spatial heterogen of delta regimes.,,,,
10.1007/s00477-015-1099-0,Comparison of daily and sub-daily SWAT models for daily streamflow simulation in the Upper Huai River Basin of China (2016),"despit the signific role of precipit in the hydrolog cycle, few studi have been conduct to evalu the impact of the tempor resolut of rainfal input on the perform of swat (soil and water assess tool) model in large-s river basins.",there is an imper need for more studi to examin the effect of tempor rainfal resolut on the simul of hydrolog and water pollut transport process by swat in river basin of differ environment conditions.,"scenario a inputs, the sub-daili swat model predict a larger amount of month maximum daili flow dure the wet year than the daili model.","studi result have demonstr that the swat model with hour rainfal input perform better than the model with daili rainfal input in daili streamflow simulation, primarili due to it better capabl of simul peak flow dure the flood season.","in this study, both daili and hour rainfal observ at  rainfal station were use a input to swat for daili streamflow simul in the upper huai river basin."
10.5194/hess-19-1225-2015,Attribution of high resolution streamflow trends in Western Austria - an approach based on climate and discharge station data (2015),a pattern of most posit annual trend at higher station and negat one at lower stations.,"however, these pattern are mask at mid-altitud becaus the result posit and negat trend balanc each other.","at mid-altitudes, the trend are most insignificant.",analys of subdaili streamflow chang provid addit insights.,"however, analys the altitudin aspect, we found that there is a trend gradient from higher-altitud to lower-altitud stations, i.e."
10.1080/02626667.2011.608069,"Regionalization of heavy rainfall to improve climatic design values for infrastructure: case study in Southern Ontario, Canada (2011)","these recent event and the limit number of short-dur record raingaug have prompt the need to research the climatolog of heavi rainfal event within the studi area, review the exist design idf methodologies, and evalu altern approach to tradit point-bas heavi rainfal idf curves, such a region idf design values.","moreover, the analysi indic that scale factor cannot be use reliabl to estim sub-daili and sub-hour valu from - and -h data in southern ontario.","a connect wa observ between extrem rainfal variability, tempor scale of heavi rainfal event and locat of each homogen region.","the use of addit data and the region frequenc analysi methodolog were explor for the studi area, with the object of valid identifi cluster or homogen region of extrem rainfal amount through ward method.",
10.1016/j.jhydrol.2006.05.020,Assessing the water balance in the Sahel: Impact of small scale rainfall variability on runoff - Part 1: Rainfall variability analysis (2006),this mean that a proper assess of the rainfal pattern at the mesoscal in the sahel requir raingaug network with a suffici densiti to allow sampl this convect scale variability.,an analysi of the seri of tip bucket time lead to comput that % of the annual rain fall in le than  h with intens larger than  mm/h.,"while be high variabl in space, the sahelian rainfal is also high intermitt in time.","this is usual not the case with oper network whose densiti is in the order of - gaug per , km().",here show that the areal rainfal estim error increas from % to % at the annual scale and from % to % at the event scale when the number of station over a  x  km area decreas from  to .
10.1134/S0097807809040010,"Variations of the hydrological regime, morphological structure, and landscapes of the Indus River delta (Pakistan) under the effect of large-scale water management measures (2009)",it is shown that the abrupt decreas in water and sediment runoff in the indus have affect the hydrolog process in the river lower reach and caus delta degradation.,,,,
10.1002/2015JG002955,Hydraulics are a first-order control on CO2 efflux from fluvial systems (2015),co efflux data show no pattern with latitud suggest that catchment biolog product is not a primari control and that an altern explan for intersit variabl is required.,"it ha been suggest that increas flow veloc and turbul enhanc co efflux, but this is not confirmed.","here use contemporan measur of efflux (range: .- mu molco()m(-)s(-)), flow hydraul (mean veloc range: .-.ms(-)), and pco() (range: - mu atm) at six sites, we find that flow intens is a primari control on efflux across two climat differ locat (where ph is not a limit factor) and that the relationship is refin by incorpor the partial pressur of co (pco()) of the water.",a remain challeng is how to upscal from point to reach or river basin level.,
10.1016/j.jhydrol.2017.05.029,Spatial connections in regional climate model rainfall outputs at different temporal scales: Application of network theory (2018),"these result suggest that the most appropri model for studi spatial connect may often be differ at differ tempor scales, and that a combin of small-world and scale-fre network model might be more appropri for rainfal upscaling/downsc across all scales, in the strict sens of scale-invariance.","the present studi employ the concept of complex network to studi the spatial connect in rainfall, with emphasi on climat chang and rainfal scaling.","the result also suggest that spatial connect in the studi rainfal network in southeast asia are weak, especi when more stringent condit are impos (i.e.","understand the spatial and tempor variabl of rainfal ha alway been a great challenge, and the impact of climat chang further complic this issue.","the result indic that: () rainfal network correspond to much coarser tempor scale exhibit properti similar to that of small-world networks, regardless of the threshold; () rainfal network correspond to much finer tempor scale may be classifi a either small-world network or scale-fre networks, depend upon the threshold; and () rainfal spatial connect exhibit a transit phase at intermedi tempor scales, especi at high thresholds."
10.3189/S0260305500013902,"Investigating the interactions among river flow, salinity and sea ice using a global coupled atmosphere-ocean-ice model (1997)","thermodynam sea ice is included, and a new sea-ic advect scheme is described.","the effect of the river discharg on sea-ic cover is not clear, either local or at the basin scale.",the anomal ice flow through fram strait is most high correl with the meridion wind stress.,the time of the peak spring river flow depend on snowmelt runoff and it subsequ rout through the river system.,the model river discharg affect salin at the mouth of larg rivers.
10.1016/j.jhydrol.2015.04.070,Meso-scale hazard zoning of potentially flood prone areas (2015),a flood height-depend extens of the topograph wet index (twi) threshold is propos a the lower-limit twi for zone with flood height greater than a given value.,identif of flood-pron area is a fundament step for flood risk management.,the main output consist of prompt gis-compat map for the hazard zone (bi flood height) of the potenti flood-pron areas.,this work focus on a fast procedur for hazard zone within the flood-pron area at a mesa-scal in the absenc of detail hydrolog and hydraul calcul for larg areal extents.,"to this end, a probabilist methodolog for hazard zone of the potenti flood-pron area is presented."
10.1007/s11368-013-0809-9,Temporal variability of rainfall in a semiarid environment in Brazil and its effect on sediment transport processes (2014),the purpos of this work wa to ass the tempor pattern of rainfal in a semiarid watersh in brazil and explain how this featur control soil eros and sediment yield.,purpos the tempor variabl of both soil eros by water and sediment redistribut in watersh are direct relat to rainfal characteristics.,"the tempor concentr of eros is greater than that of rainfall; the th percentil of the highest magnitud event encompass % of the precipitation, but % of the erosivity.","the tempor concentr of sediment yield is more pronounced;  and % of the sediment yield for the aiuaba and bengu watersheds, respectively, are within the th percentil of events.","eros wa calcul base on the rainfal kinet energi method, while sediment yield wa estim from sediment rate curv and daili water discharg measurements."
10.1016/j.ejrh.2015.09.004,Integrated approach to assessing streamflow and precipitation alterations under environmental change: Application in the Niger River Basin (2015),"new hydrolog insight for the region: over the period -, i conduct a chang point analysi of the streamflow and report two sub-period - and -.",i also consid data from  streamgag select along the river.,(c)  the author.,"finally, i emphas suggestions, valuabl for a comprehens water resourc and environ management.","the approach combin trend and spatial analysi of long-term streamflow, precipitation, and leaf area index lai."
10.2166/nh.2012.022,"Building local/lay flood knowledges into community flood resilience planning after the July 2007 floods, Gloucestershire, UK (2012)","the paper recognis progress in integr local knowledg in flood scienc and governance, but also highlight challenges.","sustain flood knowledge, a an aspiration, integr expert, local and polit knowledg to build communiti flood resilience.","this paper explor key, emerg aspect of this expand knowledg base, name relationship between expert and local/lay knowledges, the chang natur of local knowledg of communiti flood risk, and how attempt are be made to incorpor local knowledg into science, polici and practice.","the research involv stakehold interview undertaken befor and after the  floods, severn catchment, uk and examin of polici documentation.","a uk cabinet offic review after the  flood highlight differ type of knowledg need for effect flood risk management, along with knowledg gaps."
10.1029/2001WR000229,"Development of channel organization and roughness following sediment pulses in single-thread, gravel bed rivers (2001)",channel rough increas a bed form developed.,"channel exhibit self-organ behavior to various degre base on channel gradient, presenc of larg in-channel wood or other forc elements, the size of the sediment pulse, and the number of bed-mobil flow sinc disturbance.","trajectori of chang subsequ show increas averag water depth, more variabl and complex bed topography, and increas uniform of bed form spacing.","typic channel chang follow a sediment puls were initi decreas in water depth, in variabl of bed elevations, and in the regular of bed form spacing.",
10.1007/s00477-017-1397-9,Investigation of flow-rainfall co-variation for catchments selected based on the two main sources of River Nile (2018),correl analysi wa conduct to ass how well the variat of flow and that of catchment-wid rainfal resonate.,the evid to reject the h () (no trend in the model residuals) wa general statist insuffici at alpha = % for all the model and select catchment consid both the mk and crd tests.,trend in the model residu were detect use the mann-kend (mk) and cumul rank differ (crd) tests.,the tempor flow variat could be attribut main to the rainfal variation.,the major catchment of each region where the river nile emanates.
10.1007/s12665-017-6976-z,Assessment of land use land cover change impact on hydrological regime of a basin (2017),"on the contrary, et compon show the maximum increas of  and decreas of  mm under differ lulc chang scenario.","similarly, in the base flow parameter, an increas of  mm and the decreas of  mm were observed.","it wa found that the impact of lulc chang on hydrolog is balanc out at basin scale (consid the entir basin, while rout the runoff at the basin outlet).","majorly, increas in builtup (.% approx.)",the impact of such chang in lulc on the hydrolog regim of a basin is of widespread concern and a great challeng to the water resourc engineers.
10.5194/hess-5-59-2001,Regional-scale hydrological modelling using multiple-parameter landscape zones and a quasi-distributed water balance model (2001),"investig of the uncertainti associ with the predict due to weak identifi paramet however, reveal that a simpler classif base sole on land cover actual provid a more robust parameteris of streamflow response.","the result allud to the hydrolog import of distinguish between forest and non-forest land cover type at the regional-scale, and suggest that given addit inform soil-depth / storag consider may also have prove significant.",a land-surfac classif base on a combin of soil depth and land cover type wa found to provid the most accur streamflow predict dure a -year valid period.,with such an approach the relat merit of differ catchment disaggreg scheme is view in term of their abil to provid constrain parameteris that can be explain in term of the physic process deem activ within a catchment.,regional-scal catchment are characteris typic by natur variabl in climat and land-surfac features.
10.2166/nh.2019.083,Parameter sensitivity analysis of SWAT model for streamflow simulation with multisource precipitation datasets (2019),"moreover, the uncertainti analysi of streamflow predict indic that the perform of simul can be further improv by paramet optimization.","cn (initi scs runoff curv number for moistur condit ii) and smtmp (base temperatur of snow melt) are found to be the most sensit parameters, which impli that the generat of surfac runoff and snowmelt are extrem crucial for streamflow in this basin.",result indic that streamflow simul can be effect improv by downscal the precipit datasets.,"it also demonstr that the precipit data from satellit and reanalysi dataset can be appli to streamflow simul a effect inputs, and the depend of paramet sensit on basin and precipit dataset are respons for the variat of simul performance.","the interpol precipit dataset of gsi, multisourc satellit and reanalysi precipit dataset includ trmm, cmdf, cfsr, chirp and pgf are special appli a the input for swat model, and the sensit of model parameters, a well a streamflow predict uncertainties, are discuss via the sequenti uncertainti fit procedur (sufi-)."
10.1002/hyp.11172,Controls on spatial and temporal variations in sand delivery to salmonid spawning riffles (2017),"this process-bas -month studi examin spatial pattern of predomin sand infiltr into gravel in an upland trout stream, use infiltr baskets.","infiltr into spawn riffl can show larg spatial variat at the scale of a morpholog unit and over time, with signific implic for embryo survival.","clear spatial pattern were also evid across riffles, with highest rate of infiltr tend to occur in area of lower relat roughnessth area compet to transport sand for longer periods.","incubation-to-emerg model should take into consider spatial pattern of fine sediment dynam at the pool-riffl scale, to improv prediction.","clear tempor and spatial pattern existed, with highest rate of infiltr strong associ with higher discharg (r()=., p<.)."
10.1016/j.jhydrol.2013.12.017,High uncertainty in 21st century runoff projections from glacierized basins (2014),the impact of model assumpt on chang in august runoff is even higher (-% to -%).,"here, an integr assess of the uncertainti in st centuri glacier runoff is provid base on experi use the glacier evolut runoff model (germ) appli to the catchment of findelengletscher, switzerland.","glacier respons to a chang climat and it impact on runoff is understood in general terms, but model-bas project are affect by consider uncertainties.",germ is calibr and valid in a multi-object approach and is run use nine region climat model (rcms) until .,"initi ice thickness, the amount and spatial distribut of winter snow and the glacier retreat model have the largest effect on the projections, wherea the rcm downscal procedure, calibr data qualiti and the melt model (energi balanc vs. degree-day approach) are of secondari importance."
10.1029/1999WR900352,Influence of net freshwater supply on salinity in Florida Bay (2000),chang in runoff could have a greater effect on salin in the bay if the season pattern of rainfal and evapor and the time of the runoff are considered.,"particular attent wa paid to the effect of runoff, which are the focus of ambiti plan to restor and conserv the florida bay ecosystem.",one model wa also use to simul spatial and tempor pattern of salin respons expect to result from chang in net freshwat supply.,"at the annual scale, runoff appar had littl effect on the bay a a whole dure this period.","simul in which runoff wa increas by a factor of  (but with no chang in spatial pattern) indic that increas runoff will lower salin valu in eastern florida bay, increas the variabl of salin in the south region, but have littl effect on salin in the central and west regions."
10.1002/ldr.2628,"Sediment Yield Deduction from Check-dams Deposition in the Weathered Sandstone Watershed on the North Loess Plateau, China (2017)",and the minimum rainfal for sediment deposit in the dam wa greater than mm in this watershed.,the result of this studi suggest that the sediment retain behind check dam were help to quantifi the amount of eros sediment yield and understand the soil eros evolut in the small and ungaug watersheds.,"for the whole watershed, the annual averag sediment yield wa ,.mg(km()<bold>a</bold>)(-) from  to .",three check dam in the watersh were investig by drill ten-hol sediment cores.,"in this study, we determin the sediment yield from the dams-control watersh on the north loess plateau."
10.1002/hyp.13384,"Projected glacier meltwater and river run-off changes in the Upper Reach of the Shule River Basin, north-eastern edge of the Tibetan Plateau (2019)",x () m() in the s and .-.,a new glacier melt modul coupl with the macroscal hydrolog variabl infiltr capac model (vic-cas) wa adopt to simul and project chang in the glacier meltwat and river run-off of the ursrb forc by downscal output of the bcc-csm.,"the contribut of glacier meltwat to river run-off will more like decreas to approxim % and le than % dure the s and s, respectively.","comparison between the observ and simul river run-off and glacier area chang dure the period /, /, /, and / suggest that the simul is reasonable.",(low greenhous gas emission) and rcp.
10.1016/j.jhydrol.2018.08.073,Reassessment of a semi-analytical field-scale infiltration model through experiments under natural rainfall events (2018),the main model tenet is the use of cumul infiltr a an independ variabl and replac of time by it expect value.,"dure each experi rainfal rate, surfac runoff at the plot outlet and soil water content vertic profil were monitor at short time intervals.","while this model- a with mani other model for field-scal infiltration- wa test through mont carlo methods, it remain untest with experiment observations.","a model for i , suitabl for hydrolog applications, wa propos by morbidelli et al.","in this study, a reassess of the model applic is conduct through experiment evid from sever rainfall-runoff event observ under natur condit at the plot scale over a slight slope character by a silti loam soil."
10.1061/(ASCE)HE.1943-5584.0001563,"Effect of Rain Gauge Proximity on Rainfall Estimation for Problematic Urban Coastal Watersheds in Virginia Beach, Virginia (2017)",the result suggest that a rain gaug within .,mm max) and % at a daili time step (.,this wa done for seven focus watersh drain to flood-pron area in virginia beach for the  day with the highest total rainfal depth dure the period -- to --.,"to achiev this, rainfal wa estim by includ and then exclud nearbi rain gaug from a krige analysis.","in urban areas, it is import to have spatial and tempor dens rainfal measur for flood modeling, monitoring, and prediction."
10.1007/s11368-017-1901-3,Prediction of soil and water conservation structure impacts on runoff and erosion processes using SWAT model in the northern Ethiopian highlands (2018),for the tw and r () = .,for the tw and uw for the calibr and r () valu of .,"however, sediment yield calibr and valid result show modest correl between the predict and observ sediment yield with r () valu of .",land degrad due to soil eros is a serious threat to the highland of ethiopia.,the swat-cup program wa appli to optim the paramet of the swat use daili observ runoff and sediment yield data.
10.5194/hess-15-279-2011,A comparative analysis of projected impacts of climate change on river runoff from global and catchment-scale hydrological models (2011),we find that the differ in project chang of mean annual runoff between the two type of hydrolog model can be substanti for a given gcm (e.g.,"degre c relat to baselin from the ukmo hadcm global climat model (gcm) to explor respons to differ amount of climat forcing, and () a prescrib increas in global-mean air temperatur of .","this impli that for studi that seek to quantifi and ass the role of climat model uncertainti on catchment-scal runoff, it may be equal a feasibl to appli a ghm (mac-pdm.","however, they are relat small in comparison to the rang of project across the seven gcms.",is appli to all catchment whilst differ chms are appli for each catchment.
10.1007/s11356-013-2240-6,"Remanence of lead pollution in an urban river system: a multi-scale temporal and spatial study in the Seine River basin, France (2014)","), result of a thorough mix of lead gasolin with ""historical"" lead over the years.",the analysi of the bed sediment (bulk and grain size fractionated) highlight the divers of the anthropogen lead sourc in relat with the divers of the human activ that occur in this basin over the years.,"total lead (pb) concentr and pb isotop ratio (pb-/()pb) were determin in  sampl from the sein river basin (france), cover a period of time from  to  and includ bed sediment (bulk and size fraction samples), suspend particul matter (spm), sediment cores, and combin sewer overflow (cso) particul matter to constrain the spatial and tempor variabl of the lead sourc at the scale of the contamin sein river basin.","downstream of paris, the lead from histor use origin from the rio tinto mine, spain (pb-/pb- = .",
10.3390/w10040477,Assessment of Near-Term Runoff Response at a River Basin Scale in Central Vietnam Using Direct CMIP5 High-Resolution Model Outputs (2018),this studi present an assess of chang in rainfal and runoff in the upper thu bon river basin in central vietnam in the near-term (-) climat use direct coupl model intercomparison project phase  (cmip) high-resolut model outputs.,"most model simul have detect greater decreas in the near-term runoff in the dri season compar with those of ani preced decad in the baselin (-) climate, though the rainfal in this period is expect to increas slightly.",global warm is becom more serious and caus chang in rainfal pattern and runoff regim in most river basins.,a near calibration-fre paramet rainfall-runoff model wa employ to explor the runoff respons in the studi basin.,
10.1002/hyp.9449,Fine scale variations of surface water chemistry in an ephemeral to perennial drainage network (2013),"we document spatial and tempor variat in water composit in a headwat catchment (ha) at the hubbard brook experiment forest, nh, usa.",the magnitud of variat of solut concentr seen in the first order catchment wa a broad a that seen at the fifth order hubbard brook valley (ha).,"reduct in variat in solut concentr with increas uaa suggest a repres elementari area (rea) valu of le than ha in the first order catchment, compar with ha for the fifth order basin.","however, seep display perenni discharge, upslop accumul area (uaa) smaller than those for channel initi site and higher ph, ca and si concentr than streams, suggest relat long groundwat resid time or long subsurfac flow path not bound by topograph divides.",we sampl everi m along an ephemer to perenni stream network a well a groundwat from seep and  shallow well across vari flow conditions.
